IDBox;Plant;Zone;Zone0;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant;Vgonflement;Vradicule;Vcotyledon
732;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
732;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;5;07/06/2016;1;08/06/2016;1;NA;0;0;13/06/2016;;3;14;35;204;1;1;NA
732;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;6;06/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;0;2;6
733;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;1;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;6
733;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;2;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;6
733;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;3;06/06/2016;1;08/06/2016;1;10/06/2016;1;1;14/06/2016;;3;14;35;204;0;2;4
733;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;4;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;6
734;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
734;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
734;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;3;06/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;0;2;6
734;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;4;06/06/2016;1;08/06/2016;1;14/06/2016;1;1;13/06/2016;;3;14;35;204;0;2;8
735;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;3;7;1;07/06/2016;1;08/06/2016;1;NA;0;0;16/06/2016;;3;14;35;204;1;1;NA
735;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;3;7;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;3;14;35;204;1;1;5
735;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;747;2;6;3;7;3;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;16/06/2016;;3;14;35;204;1;1;7
736;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
736;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
736;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
736;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
736;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;5;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
737;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;1;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;6
737;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;2;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;6
737;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
737;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
737;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;5;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
737;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;6;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
738;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;753;2;6;4;6;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
738;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;753;2;6;4;6;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
738;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;753;2;6;4;6;3;07/06/2016;1;09/06/2016;1;13/06/2016;1;1;13/06/2016;;3;14;35;204;1;2;6
738;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;753;2;6;4;6;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
738;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;753;2;6;4;6;5;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
738;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;753;2;6;4;6;6;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;7
739;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;755;2;6;3;5;1;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;6
739;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;755;2;6;3;5;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
739;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;755;2;6;3;5;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
739;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;755;2;6;3;5;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
739;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;755;2;6;3;5;5;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
740;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;757;2;6;4;4;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
740;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;757;2;6;4;4;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
740;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;757;2;6;4;4;3;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;13/06/2016;;3;14;35;204;1;2;7
740;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;757;2;6;4;4;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
741;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;759;2;6;3;3;1;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;7
741;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;759;2;6;3;3;2;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;6
741;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;759;2;6;3;3;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
742;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;761;2;6;4;4;1;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;15/06/2016;;3;14;35;204;1;2;7
742;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;761;2;6;4;4;2;06/06/2016;1;NA;0;NA;0;0;NA;;3;14;35;204;0;NA;NA
742;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;761;2;6;4;4;3;06/06/2016;1;08/06/2016;1;12/06/2016;1;1;15/06/2016;;3;14;35;204;0;2;6
742;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;761;2;6;4;4;4;07/06/2016;1;09/06/2016;1;14/06/2016;1;0;15/06/2016;;3;14;35;204;1;2;7
743;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;763;2;6;3;5;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
743;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;763;2;6;3;5;2;07/06/2016;1;08/06/2016;1;10/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;3
743;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;763;2;6;3;5;3;06/06/2016;1;08/06/2016;1;10/06/2016;1;1;13/06/2016;;3;14;35;204;0;2;4
743;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;763;2;6;3;5;4;07/06/2016;1;08/06/2016;1;10/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;3
743;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;763;2;6;3;5;5;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
744;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;4;7;1;08/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;2;0;4
744;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;4;7;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
744;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;4;7;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
744;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;4;7;4;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;6
745;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;3;7;1;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;7
745;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;3;7;2;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;7
745;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;765;2;6;3;7;3;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;6
746;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;767;2;6;4;4;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;15/06/2016;;3;14;35;204;1;1;5
746;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;767;2;6;4;4;2;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;15/06/2016;;3;14;35;204;1;1;7
746;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;767;2;6;4;4;3;07/06/2016;1;08/06/2016;1;15/06/2016;1;1;15/06/2016;;3;14;35;204;1;1;8
746;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;767;2;6;4;4;4;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;15/06/2016;;3;14;35;204;1;1;7
747;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;3;8;1;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;7
747;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;3;8;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
747;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;3;8;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
747;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;3;8;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
748;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;4;8;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
748;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;4;8;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
748;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;4;8;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
748;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;769;2;6;4;8;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;3;14;35;204;1;1;5
749;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;3;8;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;5
749;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;3;8;2;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;14/06/2016;;3;14;35;204;1;2;7
749;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;3;8;3;06/06/2016;1;10/06/2016;1;12/06/2016;1;1;14/06/2016;;3;14;35;204;0;4;6
749;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;3;8;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;5
750;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;4;8;1;06/06/2016;1;09/06/2016;1;NA;0;1;14/06/2016;;3;14;35;204;0;3;NA
750;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;4;8;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;5
750;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;4;8;3;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;14/06/2016;;3;14;35;204;1;1;7
750;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;771;2;6;4;8;4;06/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;3;14;35;204;0;2;6
751;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;773;2;6;3;6;1;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;16/06/2016;;3;14;35;204;1;1;6
751;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;773;2;6;3;6;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;3;14;35;204;1;1;5
751;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;773;2;6;3;6;3;07/06/2016;1;08/06/2016;1;16/06/2016;1;1;16/06/2016;;3;14;35;204;1;1;9
751;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;773;2;6;3;6;4;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;16/06/2016;;3;14;35;204;1;2;7
751;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;773;2;6;3;6;5;NA;0;09/06/2016;1;10/06/2016;1;1;16/06/2016;;3;14;35;204;NA;NA;NA
751;ESP-163-2009-10_H2_N_A1;NA;1;interpop;N;N;A1;Espagne_H2;773;2;6;3;6;6;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;3;14;35;204;1;1;5
752;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;775;2;6;4;6;1;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;1;6
752;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;775;2;6;4;6;2;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;1;7
752;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;775;2;6;4;6;3;07/06/2016;1;10/06/2016;1;12/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;3;5
752;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;775;2;6;4;6;4;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;1;7
752;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;775;2;6;4;6;5;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;1;7
752;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;775;2;6;4;6;6;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;1;6
753;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;777;2;6;3;4;1;07/06/2016;1;09/06/2016;1;15/06/2016;1;1;16/06/2016;;7.5;9.5;NA;38;1;2;8
753;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;777;2;6;3;4;2;07/06/2016;1;08/06/2016;1;15/06/2016;1;1;16/06/2016;;7.5;9.5;NA;38;1;1;8
753;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;777;2;6;3;4;3;07/06/2016;1;08/06/2016;1;15/06/2016;1;0;16/06/2016;;7.5;9.5;NA;38;1;1;8
753;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;777;2;6;3;4;4;07/06/2016;1;09/06/2016;1;13/06/2016;1;0;16/06/2016;;7.5;9.5;NA;38;1;2;6
754;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;779;2;6;4;6;1;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;2;7
754;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;779;2;6;4;6;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;1;5
754;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;779;2;6;4;6;3;07/06/2016;1;12/06/2016;1;13/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;5;6
754;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;779;2;6;4;6;4;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;2;7
754;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;779;2;6;4;6;5;07/06/2016;1;09/06/2016;1;12/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;2;5
754;Inconnu?_N_A34;NA;1;interpop;N;N;A34;NA;779;2;6;4;6;6;07/06/2016;1;09/06/2016;1;12/06/2016;1;1;14/06/2016;;7.5;9.5;NA;38;1;2;5
755;Inconnu?_N_A5;NA;1;interpop;N;N;A5;NA;783;2;6;3;3;1;07/06/2016;1;09/06/2016;1;12/06/2016;1;0;15/06/2016;;25;7;NA;5;1;2;5
755;Inconnu?_N_A5;NA;1;interpop;N;N;A5;NA;783;2;6;3;3;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;0;15/06/2016;;25;7;NA;5;1;1;5
755;Inconnu?_N_A5;NA;1;interpop;N;N;A5;NA;783;2;6;3;3;3;07/06/2016;1;08/06/2016;1;15/06/2016;1;0;15/06/2016;;25;7;NA;5;1;1;8
756;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;785;2;6;4;5;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;7.5;NA;NA;18;1;1;5
756;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;785;2;6;4;5;2;07/06/2016;1;08/06/2016;1;13/06/2016;1;1;14/06/2016;;7.5;NA;NA;18;1;1;6
756;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;785;2;6;4;5;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;14/06/2016;;7.5;NA;NA;18;1;1;5
756;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;785;2;6;4;5;4;07/06/2016;1;10/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;NA;NA;18;1;3;7
756;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;785;2;6;4;5;5;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;14/06/2016;;7.5;NA;NA;18;1;2;7
757;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;787;2;6;3;4;1;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;7.5;NA;NA;18;1;1;5
757;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;787;2;6;3;4;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;7.5;NA;NA;18;1;1;5
757;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;787;2;6;3;4;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;7.5;NA;NA;18;1;1;5
757;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;787;2;6;3;4;4;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;13/06/2016;;7.5;NA;NA;18;1;1;5
758;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;789;2;6;4;2;1;07/06/2016;1;08/06/2016;1;15/06/2016;1;1;16/06/2016;;7.5;NA;NA;18;1;1;8
758;Inconnu?_N_A6;NA;1;interpop;N;N;A6;NA;789;2;6;4;2;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;7.5;NA;NA;18;1;1;5
759;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;3;7;1;07/06/2016;1;13/06/2016;1;15/06/2016;1;0;16/06/2016;;18;5.5;7;29;1;6;8
759;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;3;7;2;09/06/2016;1;10/06/2016;1;14/06/2016;1;1;16/06/2016;;18;5.5;7;29;3;1;5
759;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;3;7;3;07/06/2016;1;09/06/2016;1;12/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;2;5
759;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;3;7;4;07/06/2016;1;09/06/2016;1;14/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;2;7
760;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;4;7;1;07/06/2016;1;09/06/2016;1;12/06/2016;1;1;13/06/2016;;18;5.5;7;29;1;2;5
760;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;4;7;2;07/06/2016;1;NA;0;NA;0;0;NA;;18;5.5;7;29;1;NA;NA
760;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;791;2;6;4;7;3;07/06/2016;1;10/06/2016;1;12/06/2016;1;0;13/06/2016;;18;5.5;7;29;1;3;5
761;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;793;2;6;3;5;1;07/06/2016;1;08/06/2016;1;15/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;1;8
761;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;793;2;6;3;5;2;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;1;5
761;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;793;2;6;3;5;3;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;1;5
761;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;793;2;6;3;5;4;07/06/2016;1;08/06/2016;1;14/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;1;7
761;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;793;2;6;3;5;5;07/06/2016;1;08/06/2016;1;12/06/2016;1;1;16/06/2016;;18;5.5;7;29;1;1;5
762;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;795;2;6;4;4;1;07/06/2016;1;09/06/2016;1;13/06/2016;1;0;16/06/2016;;18;5.5;7;29;1;2;6
762;L1110b_Na326_H5_N_AA5;NA;1;interpop;N;N;AA5;Narbonne_H5;795;2;6;4;4;2;08/06/2016;1;08/06/2016;1;NA;0;0;16/06/2016;;18;5.5;7;29;2;0;NA
